Year,Country Code,Country Name,Sex,Pop: All Ages,Pop: 0-1 Years,Pop: 1-24 Years,Pop: 25-44 Years,Pop: 45-69 Years,Pop: 70-95+ Years,Pop: Age Not Specified,Age Format,Pop: Smoketest All Ages
1991,2120,Chile,1 - Male,6583600.0,151000.0,3743800.0,1152200.0,617200.0,51300.0,0.0,2,6583400.0
1991,2120,Chile,2 - Female,6738500.0,144800.0,3650000.0,1181800.0,750400.0,92200.0,0.0,2,6738700.0
1992,2120,Chile,1 - Male,6715000.0,156000.0,3787000.0,1168000.0,640000.0,55000.0,0.0,2,6715000.0
1992,2120,Chile,2 - Female,6885000.0,152000.0,3690000.0,1220000.0,769000.0,90000.0,0.0,2,6885000.0
1993,2120,Chile,1 - Male,6809400.0,150800.0,3791100.0,1234000.0,649000.0,54500.0,0.0,2,6809600.0
1993,2120,Chile,2 - Female,6962500.0,144700.0,3691900.0,1260200.0,782200.0,99400.0,0.0,2,6962500.0
1994,2120,Chile,1 - Male,6920800.0,151000.0,3812100.0,1277000.0,666400.0,56100.0,0.0,2,6920800.0
1994,2120,Chile,2 - Female,7073000.0,144800.0,3710400.0,1301700.0,799600.0,103200.0,0.0,2,7073000.0
1950,2450,United States of America,1 - Male,74833200.0,1602100.0,35898700.0,15114200.0,10721300.0,741800.0,0.0,2,74833200.0
1950,2450,United States of America,2 - Female,75864100.0,1544800.0,35777600.0,15406600.0,10988200.0,960500.0,0.0,2,75864100.0
1951,2450,United States of America,1 - Male,75821000.0,1677000.0,36125000.0,15336000.0,10997000.0,780000.0,0.0,2,75821000.0
1951,2450,United States of America,2 - Female,77490000.0,1622000.0,36349000.0,15703000.0,11381000.0,1024000.0,0.0,2,77491000.0
1952,2450,United States of America,1 - Male,76801000.0,1737000.0,36445000.0,15560000.0,11203000.0,806000.0,0.0,2,76802000.0
1952,2450,United States of America,2 - Female,78886000.0,1674000.0,36892000.0,15967000.0,11687000.0,1069000.0,0.0,2,78884000.0
1953,2450,United States of America,1 - Male,77980000.0,1793000.0,37093000.0,15727000.0,11386000.0,835000.0,0.0,2,77979000.0
1953,2450,United States of America,2 - Female,80262000.0,1731000.0,37482000.0,16213000.0,11975000.0,1118000.0,0.0,2,80261000.0
1954,2450,United States of America,1 - Male,79427000.0,1855000.0,37833000.0,15941000.0,11588000.0,869000.0,0.0,2,79426000.0
1954,2450,United States of America,2 - Female,81737000.0,1792000.0,38123000.0,16448000.0,12276000.0,1174000.0,0.0,2,81737000.0
1955,2450,United States of America,1 - Male,81068000.0,1911000.0,38821000.0,16154000.0,11793000.0,905000.0,0.0,2,81068000.0
1955,2450,United States of America,2 - Female,83240000.0,1842000.0,38813000.0,16693000.0,12581000.0,1232000.0,0.0,2,83240000.0
1956,2450,United States of America,1 - Male,82525000.0,1949000.0,39703000.0,16386000.0,11976000.0,936000.0,0.0,2,82525000.0
1956,2450,United States of America,2 - Female,84781000.0,1883000.0,39593000.0,16962000.0,12869000.0,1287000.0,0.0,2,84779000.0
1957,2450,United States of America,1 - Male,83994000.0,2039000.0,40585000.0,16604000.0,12138000.0,966000.0,0.0,2,83995000.0
1957,2450,United States of America,2 - Female,86377000.0,1968000.0,40400000.0,17231000.0,13133000.0,1342000.0,0.0,2,86377000.0
1958,2450,United States of America,1 - Male,85419000.0,2057000.0,41557000.0,16756000.0,12296000.0,987000.0,0.0,2,85421000.0
1958,2450,United States of America,2 - Female,87901000.0,1986000.0,41256000.0,17435000.0,13396000.0,1389000.0,0.0,2,87901000.0
1959,2450,United States of America,1 - Male,86969000.0,2070000.0,42621000.0,16935000.0,12483000.0,1013000.0,0.0,2,86968000.0
1959,2450,United States of America,2 - Female,89544000.0,2005000.0,42209000.0,17654000.0,13680000.0,1441000.0,0.0,2,89545000.0
1960,2450,United States of America,1 - Male,88331500.0,2089900.0,43507600.0,17113300.0,12652800.0,1027400.0,0.0,2,88331400.0
1960,2450,United States of America,2 - Female,90991700.0,2022000.0,43055700.0,17847600.0,13916200.0,1481800.0,0.0,2,90991500.0
1961,2450,United States of America,1 - Male,90108000.0,2170000.0,44783000.0,17272000.0,12814000.0,1079000.0,0.0,2,90109000.0
1961,2450,United States of America,2 - Female,92949000.0,2082000.0,44263000.0,18066000.0,14213000.0,1562000.0,0.0,2,92948000.0
1962,2450,United States of America,1 - Male,91419000.0,2124000.0,45871000.0,17359000.0,12934000.0,1112000.0,0.0,2,91418000.0
1962,2450,United States of America,2 - Female,94470000.0,2037000.0,45330000.0,18194000.0,14453000.0,1623000.0,0.0,2,94470000.0
1963,2450,United States of America,1 - Male,92716000.0,2090000.0,46988000.0,17420000.0,13039000.0,1144000.0,0.0,2,92715000.0
1963,2450,United States of America,2 - Female,95941000.0,2002000.0,46391000.0,18286000.0,14682000.0,1684000.0,0.0,2,95941000.0
1964,2450,United States of America,1 - Male,93993000.0,2069000.0,48098000.0,17442000.0,13157000.0,1189000.0,0.0,2,93993000.0
1964,2450,United States of America,2 - Female,97378000.0,1982000.0,47430000.0,18334000.0,14922000.0,1757000.0,0.0,2,97378000.0
1965,2450,United States of America,1 - Male,95114000.0,1969000.0,49130000.0,17431000.0,13283000.0,1233000.0,0.0,2,95115000.0
1965,2450,United States of America,2 - Female,98704000.0,1888000.0,48413000.0,18349000.0,15168000.0,1837000.0,0.0,2,98703000.0
1966,2450,United States of America,1 - Male,95920000.0,1872000.0,49912000.0,17371000.0,13409000.0,1277000.0,0.0,1,95920000.0
1966,2450,United States of America,2 - Female,99937000.0,1793000.0,49318000.0,18336000.0,15418000.0,1924000.0,0.0,1,99938000.0
1967,2450,United States of America,1 - Male,96694000.0,1806000.0,50558000.0,17320000.0,13564000.0,1320000.0,0.0,1,96695000.0
1967,2450,United States of America,2 - Female,101169000.0,1733000.0,50113000.0,18333000.0,15685000.0,2013000.0,0.0,1,101169000.0
1968,2450,United States of America,1 - Male,97569000.0,1750000.0,51248000.0,17258000.0,13716000.0,1367000.0,0.0,2,97569000.0
1968,2450,United States of America,2 - Female,102291000.0,1676000.0,50812000.0,18265000.0,15947000.0,2112000.0,0.0,2,102292000.0
1969,2450,United States of America,1 - Male,98482000.0,1785000.0,51813000.0,17174000.0,13919000.0,1408000.0,0.0,2,98484000.0
1969,2450,United States of America,2 - Female,103439000.0,1710000.0,51390000.0,18174000.0,16250000.0,2193000.0,0.0,2,103439000.0
1970,2450,United States of America,1 - Male,99632000.0,1843000.0,52604000.0,17108000.0,14091000.0,1458000.0,0.0,2,99636000.0
1970,2450,United States of America,2 - Female,104640000.0,1762000.0,52028000.0,18072000.0,16535000.0,2308000.0,0.0,2,104639000.0
1971,2450,United States of America,1 - Male,100437000.0,1825000.0,52894000.0,16990000.0,14464000.0,1414000.0,0.0,2,100436000.0
1971,2450,United States of America,2 - Female,105775000.0,1744000.0,52195000.0,18008000.0,17104000.0,2474000.0,0.0,2,105773000.0
1972,2450,United States of America,1 - Male,101471000.0,1682000.0,53579000.0,16906000.0,14644000.0,1450000.0,0.0,2,101471000.0
1972,2450,United States of America,2 - Female,106759000.0,1607000.0,52686000.0,17893000.0,17357000.0,2584000.0,0.0,2,106761000.0
1973,2450,United States of America,1 - Male,102229000.0,1574000.0,53801000.0,16867000.0,14849000.0,1492000.0,0.0,2,102227000.0
1973,2450,United States of America,2 - Female,107622000.0,1504000.0,52853000.0,17826000.0,17636000.0,2704000.0,0.0,2,107622000.0
1974,2450,United States of America,1 - Male,102954000.0,1539000.0,54019000.0,16826000.0,15094000.0,1533000.0,0.0,1,102955000.0
1974,2450,United States of America,2 - Female,108435000.0,1467000.0,52990000.0,17769000.0,17947000.0,2825000.0,0.0,1,108433000.0
1975,2450,United States of America,1 - Male,104876000.0,1613000.0,55054000.0,16834000.0,15453000.0,1575000.0,0.0,1,104876000.0
1975,2450,United States of America,2 - Female,110589000.0,1539000.0,53880000.0,17703000.0,18509000.0,2958000.0,0.0,1,110590000.0
1976,2450,United States of America,1 - Male,105858000.0,1593000.0,55464000.0,16919000.0,15748000.0,1614000.0,0.0,1,105858000.0
1976,2450,United States of America,2 - Female,111705000.0,1523000.0,54246000.0,17758000.0,18874000.0,3082000.0,0.0,1,111705000.0
1977,2450,United States of America,1 - Male,106881000.0,1680000.0,55259000.0,17089000.0,16097000.0,1644000.0,0.0,1,106881000.0
1977,2450,United States of America,2 - Female,112879000.0,1599000.0,54027000.0,17906000.0,19321000.0,3195000.0,0.0,1,112880000.0
1978,2450,United States of America,1 - Male,107963000.0,1702000.0,55322000.0,17457000.0,16393000.0,1655000.0,0.0,1,107963000.0
1978,2450,United States of America,2 - Female,114132000.0,1624000.0,54074000.0,18269000.0,19714000.0,3281000.0,0.0,1,114131000.0
1979,2450,United States of America,1 - Male,109132000.0,1753000.0,55423000.0,17758000.0,16689000.0,1680000.0,0.0,1,109132000.0
1979,2450,United States of America,2 - Female,115435000.0,1673000.0,54128000.0,18567000.0,20097000.0,3392000.0,0.0,1,115436000.0
1980,2450,United States of America,1 - Male,110398000.0,1817000.0,55612000.0,18034000.0,16962000.0,1716000.0,0.0,1,110398000.0
1980,2450,United States of America,2 - Female,116804000.0,1736000.0,54258000.0,18829000.0,20445000.0,3512000.0,0.0,1,116803000.0
1981,2450,United States of America,1 - Male,111445000.0,1836000.0,55637000.0,18326000.0,17147000.0,1757000.0,0.0,1,111445000.0
1981,2450,United States of America,2 - Female,117903000.0,1751000.0,54201000.0,19113000.0,20689000.0,3635000.0,0.0,1,117903000.0
1982,2450,United States of America,1 - Male,112498500.0,1864000.0,55686000.0,19163500.0,17325000.0,1808000.0,0.0,2,112498500.0
1982,2450,United States of America,2 - Female,119035500.0,1778000.0,54189500.0,19959500.0,20905500.0,3788000.0,0.0,2,119035500.0
1983,2450,United States of America,1 - Male,113689000.0,1884000.0,56273000.0,19365000.0,17508000.0,1825000.0,0.0,1,113687000.0
1983,2450,United States of America,2 - Female,120292000.0,1797000.0,54764000.0,20170000.0,21124000.0,3816000.0,0.0,1,120291000.0
1984,2450,United States of America,1 - Male,115029000.0,1866000.0,55675000.0,20608000.0,17802000.0,1879000.0,0.0,1,115029000.0
1984,2450,United States of America,2 - Female,121465000.0,1780000.0,54158000.0,21400000.0,21246000.0,3991000.0,0.0,1,121465000.0
1985,2450,United States of America,1 - Male,116161000.0,1918000.0,55522000.0,21307000.0,17971000.0,1927000.0,0.0,1,116161000.0
1985,2450,United States of America,2 - Female,122579000.0,1831000.0,53978000.0,22102000.0,21366000.0,4110000.0,0.0,1,122579000.0
1986,2450,United States of America,1 - Male,117362000.0,1908000.0,55445000.0,22103000.0,18101000.0,1981000.0,0.0,1,117362000.0
1986,2450,United States of America,2 - Female,123718000.0,1819000.0,53848000.0,22893000.0,21455000.0,4237000.0,0.0,1,123718000.0
1987,2450,United States of America,1 - Male,118531000.0,1930000.0,55233000.0,22937000.0,18190000.0,2031000.0,0.0,1,118531000.0
1987,2450,United States of America,2 - Female,124869000.0,1841000.0,53626000.0,23718000.0,21497000.0,4359000.0,0.0,1,124869000.0
1988,2450,United States of America,1 - Male,119738000.0,1976000.0,55069000.0,23754000.0,18235000.0,2087000.0,0.0,2,119738000.0
1988,2450,United States of America,2 - Female,126069000.0,1883000.0,53457000.0,24537000.0,21491000.0,4481000.0,0.0,2,126070000.0
1989,2450,United States of America,1 - Male,120982000.0,2020000.0,54912000.0,24626000.0,18295000.0,2156000.0,0.0,1,120981000.0
1989,2450,United States of America,2 - Female,127258000.0,1925000.0,53271000.0,25398000.0,21480000.0,4614000.0,0.0,1,127260000.0
1990,2450,United States of America,1 - Male,121239300.0,2018400.0,55169300.0,25248900.0,17861900.0,2197000.0,0.0,2,121239300.0
1990,2450,United States of America,2 - Female,127470500.0,1927600.0,53078700.0,25929600.0,21296300.0,4733400.0,0.0,2,127470500.0
1991,2450,United States of America,1 - Male,122979000.0,2052000.0,55174000.0,26339000.0,17954000.0,2287000.0,0.0,2,122978000.0
